store_code,sales_date,sales_time,product_code,amount,payment_code,gender,age
27004,2007/4/26,8:59:29,A00016,1,2,F,60
27005,2007/4/27,8:59:32,A00017,2,1,M,20
27006,2007/4/28,8:59:35,A00018,5,1,M,20
27007,2007/4/29,8:59:38,A00019,3,2,M,40
19001,2007/4/30,8:59:41,A00020,1,1,F,20
19002,2007/5/1,8:59:44,A00021,1,1,F,20
19003,2007/5/2,8:59:47,A00001,4,3,F,30
19004,2007/5/3,8:59:50,A00002,1,1,M,30
19005,2007/5/4,8:59:53,A00003,1,1,F,20
19006,2007/5/5,8:59:56,A00004,2,5,M,20
19007,2007/5/6,8:59:59,A00005,1,1,M,60
0,2007/5/7,9:00:02,A00006,1,1,M,20
27001,2007/5/8,9:00:05,A00007,2,1,F,30
27002,2007/5/9,9:00:08,A00008,1,1,F,20
27003,2007/5/10,9:00:11,A00009,1,2,F,50
27004,2007/5/11,9:00:14,A00010,1,3,M,60
27005,2007/5/12,9:00:17,A00011,3,4,F,20
27006,2007/5/13,9:00:20,A00012,1,1,M,20
27007,2007/5/14,9:00:23,A00013,1,2,M,30
19001,2007/5/15,9:00:26,A00014,2,1,M,20
19002,2007/5/16,9:00:29,A00015,5,1,F,60
19003,2007/5/17,9:00:32,A00016,3,2,F,20
19004,2007/5/18,9:00:35,A00017,1,1,F,20
19005,2007/5/19,9:00:38,A00018,1,1,M,40
19006,2007/5/20,9:00:41,A00019,4,3,F,20
19007,2007/5/21,9:00:44,A00020,1,1,M,20
0,2007/5/22,9:00:47,A00021,1,1,M,30
27001,2007/5/23,9:00:50,B00001,2,5,M,30
27002,2007/5/24,9:00:53,B00002,1,1,F,20
27003,2007/5/25,9:00:56,B00003,1,1,F,20
27004,2007/5/26,9:00:59,B00004,2,1,F,60
27005,2007/5/27,9:01:02,B00005,1,1,M,20
27006,2007/5/28,9:01:05,B00006,1,2,F,30
27007,2007/5/29,9:01:08,B00007,1,3,M,20
19001,2007/5/30,9:01:11,C00001,3,4,M,50
19002,2007/5/31,9:01:14,C00002,1,1,M,60
19003,2007/6/1,9:01:17,C00003,1,2,F,20
19004,2007/6/2,9:01:20,C00004,2,1,F,20
19005,2007/6/3,9:01:23,C00005,5,1,F,30
19006,2007/6/4,9:01:26,D00001,3,2,M,20
19007,2007/6/5,9:01:29,D00002,1,1,F,60
0,2007/6/6,9:01:32,D00003,1,1,M,20
27001,2007/6/7,9:01:35,D00004,4,3,M,20
27002,2007/6/8,9:01:38,D00005,1,1,M,40
27003,2007/6/9,9:01:41,D00006,1,1,F,20
27004,2007/6/10,9:01:44,D00007,2,5,F,20
27005,2007/6/11,9:01:47,E00001,1,1,F,30
27006,2007/6/12,9:01:50,E00002,1,1,M,30
27007,2007/6/13,9:01:53,E00003,2,1,F,20
19001,2007/6/14,9:01:56,F00001,1,1,M,20
19002,2007/6/15,9:01:59,F00002,1,2,M,60
19003,2007/6/16,9:02:02,F00003,1,3,M,20
19004,2007/6/17,9:02:05,F00004,3,4,F,30
19005,2007/6/18,9:02:08,F00005,1,1,F,20
19006,2007/6/19,9:02:11,F00006,1,2,F,50
19007,2007/6/20,9:02:14,F00007,2,1,M,60
0,2007/6/21,9:02:17,G00001,5,1,F,20
27001,2007/6/22,9:02:20,G00002,3,2,M,20
27002,2007/6/23,9:02:23,G00003,1,1,M,30
27003,2007/6/24,9:02:26,G00004,1,1,M,20
27004,2007/6/25,9:02:29,H00001,4,3,F,60
27005,2007/6/26,9:02:32,H00002,1,1,F,20
27006,2007/6/27,9:02:35,H00003,1,1,F,20
27007,2007/6/28,9:02:38,H00004,2,5,M,40
19001,2007/6/29,9:02:41,I00001,1,1,F,20
19002,2007/6/30,9:02:44,I00002,1,1,M,20
19003,2007/7/1,9:02:47,I00003,2,1,M,30
19004,2007/7/2,9:02:50,I00004,1,1,M,30
19005,2007/7/3,9:02:53,J00001,1,2,F,20
19006,2007/7/4,9:02:56,J00002,1,3,F,20
19007,2007/7/5,9:02:59,A00001,3,4,F,60
0,2007/7/6,9:03:02,A00002,1,1,M,20
27001,2007/7/7,9:03:05,A00003,1,2,F,30
27002,2007/7/8,9:03:08,A00004,2,1,M,20
27003,2007/7/9,9:03:11,A00005,5,1,M,50
27004,2007/7/10,9:03:14,A00006,3,2,M,60
27005,2007/7/11,9:03:17,A00007,1,1,F,20
27006,2007/7/12,9:03:20,A00008,1,1,F,20
27007,2007/7/13,9:03:23,A00009,4,3,F,30
19001,2007/7/14,9:03:26,A00010,1,1,M,20
19002,2007/7/15,9:03:29,A00011,1,1,F,60
19003,2007/7/16,9:03:32,A00012,2,5,M,20
19004,2007/7/17,9:03:35,A00013,1,1,M,20
19005,2007/7/18,9:03:38,A00014,1,1,M,40
19006,2007/7/19,9:03:41,A00015,2,1,F,20
19007,2007/7/20,9:03:44,A00016,1,1,F,20
0,2007/7/21,9:03:47,A00017,1,2,F,30
27001,2007/7/22,9:03:50,A00018,1,3,M,30
27002,2007/7/23,9:03:53,A00019,3,4,F,20
27003,2007/7/24,9:03:56,A00020,1,1,M,20
27004,2007/7/25,9:03:59,A00021,1,2,M,60
27005,2007/7/26,9:04:02,A00001,2,1,M,20
27006,2007/7/27,9:04:05,A00002,5,1,F,30
27007,2007/7/28,9:04:08,A00003,3,2,F,20
19001,2007/7/29,9:04:11,A00004,1,1,F,50
19002,2007/7/30,9:04:14,A00005,1,1,M,60
19003,2007/7/31,9:04:17,A00006,4,3,F,20
19004,2007/8/1,9:04:20,A00007,1,1,M,20
19005,2007/8/2,9:04:23,A00008,1,1,M,30
19006,2007/8/3,9:04:26,A00009,2,5,M,20
19007,2007/8/4,9:04:29,A00010,1,1,F,60
0,2007/8/5,9:04:32,A00011,1,1,F,20
27001,2007/8/6,9:04:35,A00012,2,1,F,20
27002,2007/8/7,9:04:38,A00013,1,1,M,40
27003,2007/8/8,9:04:41,A00014,1,2,F,20
27004,2007/8/9,9:04:44,A00015,1,3,M,20
27005,2007/8/10,9:04:47,A00016,3,4,M,30
27006,2007/8/11,9:04:50,A00017,1,1,M,30
27007,2007/8/12,9:04:53,A00018,1,2,F,20
19001,2007/8/13,9:04:56,A00019,2,1,F,20
19002,2007/8/14,9:04:59,A00020,5,1,F,60
19003,2007/8/15,9:05:02,A00021,3,2,M,20
19004,2007/8/16,9:05:05,B00001,1,1,F,30
19005,2007/8/17,9:05:08,B00002,1,1,M,20
19006,2007/8/18,9:05:11,B00003,4,3,M,50
19007,2007/8/19,9:05:14,B00004,1,1,M,60
0,2007/8/20,9:05:17,B00005,1,1,F,20
27001,2007/8/21,9:05:20,B00006,2,5,F,20
27002,2007/8/22,9:05:23,B00007,1,1,F,30
27003,2007/8/23,9:05:26,C00001,1,1,M,20
27004,2007/8/24,9:05:29,C00002,2,1,F,60
27005,2007/8/25,9:05:32,C00003,1,1,M,20
27006,2007/8/26,9:05:35,C00004,1,2,M,20
27007,2007/8/27,9:05:38,C00005,1,3,M,40
19001,2007/8/28,9:05:41,D00001,3,4,F,20
19002,2007/8/29,9:05:44,D00002,1,1,F,20
19003,2007/8/30,9:05:47,D00003,1,2,F,30
19004,2007/8/31,9:05:50,D00004,2,1,M,30
19005,2007/9/1,9:05:53,D00005,5,1,F,20
19006,2007/9/2,9:05:56,D00006,3,2,M,20
19007,2007/9/3,9:05:59,D00007,1,1,M,60
0,2007/9/4,9:06:02,E00001,1,1,M,20
27001,2007/9/5,9:06:05,E00002,4,3,F,30
27002,2007/9/6,9:06:08,E00003,1,1,F,20
27003,2007/9/7,9:06:11,F00001,1,1,F,50
27004,2007/9/8,9:06:14,F00002,2,5,M,60
27005,2007/9/9,9:06:17,F00003,1,1,F,20
27006,2007/9/10,9:06:20,F00004,1,1,M,20
27007,2007/9/11,9:06:23,F00005,2,1,M,30
19001,2007/9/12,9:06:26,F00006,1,1,M,20
19002,2007/9/13,9:06:29,F00007,1,2,F,60
19003,2007/9/14,9:06:32,G00001,1,3,F,20
19004,2007/9/15,9:06:35,G00002,3,4,F,20
19005,2007/9/16,9:06:38,G00003,1,1,M,40
19006,2007/9/17,9:06:41,G00004,1,2,F,20
19007,2007/9/18,9:06:44,H00001,2,1,M,20
0,2007/9/19,9:06:47,H00002,5,1,M,30
27001,2007/9/20,9:06:50,H00003,3,2,M,30
27002,2007/9/21,9:06:53,H00004,1,1,F,20
27003,2007/9/22,9:06:56,I00001,1,1,F,20
27004,2007/9/23,9:06:59,I00002,4,3,F,60
27005,2007/9/24,9:07:02,I00003,1,1,M,20
27006,2007/9/25,9:07:05,I00004,1,1,F,30
27007,2007/9/26,9:07:08,J00001,2,5,M,20
19001,2007/9/27,9:07:11,J00002,1,1,M,50
19002,2007/9/28,9:07:14,A00001,1,1,M,60
19003,2007/9/29,9:07:17,A00002,2,1,F,20
19004,2007/9/30,9:07:20,A00003,1,1,F,20
19005,2007/10/1,9:07:23,A00004,1,2,F,30
19006,2007/10/2,9:07:26,A00005,1,3,M,20
19007,2007/10/3,9:07:29,A00006,3,4,F,60
0,2007/10/4,9:07:32,A00007,1,1,M,20
27001,2007/10/5,9:07:35,A00008,1,2,M,20
27002,2007/10/6,9:07:38,A00009,2,1,M,40
27003,2007/10/7,9:07:41,A00010,5,1,F,20
27004,2007/10/8,9:07:44,A00011,3,2,F,20
27005,2007/10/9,9:07:47,A00012,1,1,F,30
27006,2007/10/10,9:07:50,A00013,1,1,M,30
27007,2007/10/11,9:07:53,A00014,4,3,F,20
19001,2007/10/12,9:07:56,A00015,1,1,M,20
19002,2007/10/13,9:07:59,A00016,1,1,M,60
19003,2007/10/14,9:08:02,A00017,2,5,M,20
19004,2007/10/15,9:08:05,A00018,1,1,F,30
19005,2007/10/16,9:08:08,A00019,1,1,F,20
19006,2007/10/17,9:08:11,A00020,2,1,F,50
19007,2007/10/18,9:08:14,A00021,1,1,M,60
0,2007/10/19,9:08:17,A00001,1,2,F,20
27001,2007/10/20,9:08:20,A00002,1,3,M,20
27002,2007/10/21,9:08:23,A00003,3,4,M,30
27003,2007/10/22,9:08:26,A00004,1,1,M,20
27004,2007/10/23,9:08:29,A00005,1,2,F,60
27005,2007/10/24,9:08:32,A00006,2,1,F,20
27006,2007/10/25,9:08:35,A00007,5,1,F,20
27007,2007/10/26,9:08:38,A00008,3,2,M,40
19001,2007/10/27,9:08:41,A00009,1,1,F,20
19002,2007/10/28,9:08:44,A00010,1,1,M,20
19003,2007/10/29,9:08:47,A00011,4,3,M,30
19004,2007/10/30,9:08:50,A00012,1,1,M,30
19005,2007/10/31,9:08:53,A00013,1,1,F,20
19006,2007/11/1,9:08:56,A00014,2,5,F,20
19007,2007/11/2,9:08:59,A00015,1,1,F,60
0,2007/11/3,9:09:02,A00016,1,1,M,20
27001,2007/11/4,9:09:05,A00017,2,1,F,30
27002,2007/11/5,9:09:08,A00018,1,1,M,20
27003,2007/11/6,9:09:11,A00019,1,2,M,50
27004,2007/11/7,9:09:14,A00020,1,3,M,60
27005,2007/11/8,9:09:17,A00021,3,4,F,20
27006,2007/11/9,9:09:20,B00001,1,1,F,20
27007,2007/11/10,9:09:23,B00002,1,2,F,30
19001,2007/11/11,9:09:26,B00003,2,1,M,20
19002,2007/11/12,9:09:29,B00004,5,1,F,60
19003,2007/11/13,9:09:32,B00005,3,2,M,20
19004,2007/11/14,9:09:35,B00006,1,1,M,20
19005,2007/11/15,9:09:38,B00007,1,1,M,40
19006,2007/11/16,9:09:41,C00001,4,3,F,20
19007,2007/11/17,9:09:44,C00002,1,1,F,20
0,2007/11/18,9:09:47,C00003,1,1,F,30
27001,2007/11/19,9:09:50,C00004,2,5,M,30
27002,2007/11/20,9:09:53,C00005,1,1,F,20
27003,2007/11/21,9:09:56,D00001,1,1,M,20
27004,2007/11/22,9:09:59,D00002,2,1,M,60
27005,2007/11/23,9:10:02,D00003,1,1,M,20
27006,2007/11/24,9:10:05,D00004,1,2,F,30
27007,2007/11/25,9:10:08,D00005,1,3,F,20
19001,2007/11/26,9:10:11,D00006,3,4,F,50
19002,2007/11/27,9:10:14,D00007,1,1,M,60
19003,2007/11/28,9:10:17,E00001,1,2,F,20
19004,2007/11/29,9:10:20,E00002,2,1,M,20
19005,2007/11/30,9:10:23,E00003,5,1,M,30
19006,2007/12/1,9:10:26,F00001,3,2,M,20
19007,2007/12/2,9:10:29,F00002,1,1,F,60
0,2007/12/3,9:10:32,F00003,1,1,F,20
27001,2007/12/4,9:10:35,F00004,4,3,F,20
27002,2007/12/5,9:10:38,F00005,1,1,M,40
27003,2007/12/6,9:10:41,F00006,1,1,F,20
27004,2007/12/7,9:10:44,F00007,2,5,M,20
27005,2007/12/8,9:10:47,G00001,1,1,M,30
27006,2007/12/9,9:10:50,G00002,1,1,M,30
27007,2007/12/10,9:10:53,G00003,2,1,F,20
19001,2007/12/11,9:10:56,G00004,1,1,F,20
19002,2007/12/12,9:10:59,H00001,1,2,F,60
19003,2007/12/13,9:11:02,H00002,1,3,M,20
19004,2007/12/14,9:11:05,H00003,3,4,F,30
19005,2007/12/15,9:11:08,H00004,1,1,M,20
19006,2007/12/16,9:11:11,I00001,1,2,M,50
19007,2007/12/17,9:11:14,I00002,2,1,M,60
0,2007/12/18,9:11:17,I00003,5,1,F,20
27001,2007/12/19,9:11:20,I00004,3,2,F,20
27002,2007/12/20,9:11:23,J00001,1,1,F,30
27003,2007/12/21,9:11:26,J00002,1,1,M,20
27004,2007/12/22,9:11:29,A00001,4,3,F,60
27005,2007/12/23,9:11:32,A00002,1,1,M,20
27006,2007/12/24,9:11:35,A00003,1,1,M,20
27007,2007/12/25,9:11:38,A00004,2,5,M,40
19001,2007/12/26,9:11:41,A00005,1,1,F,20
19002,2007/12/27,9:11:44,A00006,1,1,F,20
19003,2007/12/28,9:11:47,A00007,2,1,F,30
19004,2007/12/29,9:11:50,A00008,1,1,M,30
19005,2007/12/30,9:11:53,A00009,1,2,F,20
19006,2007/12/31,9:11:56,A00010,1,3,M,20
19007,2008/1/1,9:11:59,A00011,3,4,M,60
0,2008/1/2,9:12:02,A00012,1,1,M,20
27001,2008/1/3,9:12:05,A00013,1,2,F,30
27002,2008/1/4,9:12:08,A00014,2,1,F,20
27003,2008/1/5,9:12:11,A00015,5,1,F,50
27004,2008/1/6,9:12:14,A00016,3,2,M,60
27005,2008/1/7,9:12:17,A00017,1,1,F,20
27006,2008/1/8,9:12:20,A00018,1,1,M,20
27007,2008/1/9,9:12:23,A00019,4,3,M,30
19001,2008/1/10,9:12:26,A00020,1,1,M,20
19002,2008/1/11,9:12:29,A00021,1,1,F,60
19003,2008/1/12,9:12:32,A00001,2,5,F,20
19004,2008/1/13,9:12:35,A00002,1,1,F,20
19005,2008/1/14,9:12:38,A00003,1,1,M,40
19006,2008/1/15,9:12:41,A00004,2,1,F,20
19007,2008/1/16,9:12:44,A00005,1,1,M,20
0,2008/1/17,9:12:47,A00006,1,2,M,30
27001,2008/1/18,9:12:50,A00007,1,3,M,30
27002,2008/1/19,9:12:53,A00008,3,4,F,20
27003,2008/1/20,9:12:56,A00009,1,1,F,20
27004,2008/1/21,9:12:59,A00010,1,2,F,60
27005,2008/1/22,9:13:02,A00011,2,1,M,20
27006,2008/1/23,9:13:05,A00012,5,1,F,30
27007,2008/1/24,9:13:08,A00013,3,2,M,20
19001,2008/1/25,9:13:11,A00014,1,1,M,50
19002,2008/1/26,9:13:14,A00015,1,1,M,60
19003,2008/1/27,9:13:17,A00016,4,3,F,20
19004,2008/1/28,9:13:20,A00017,1,1,F,20
19005,2008/1/29,9:13:23,A00018,1,1,F,30
19006,2008/1/30,9:13:26,A00019,2,5,M,20
19007,2008/1/31,9:13:29,A00020,1,1,F,60
0,2008/2/1,9:13:32,A00021,1,1,M,20
27001,2008/2/2,9:13:35,B00001,2,1,M,20
27002,2008/2/3,9:13:38,B00002,1,1,M,40
27003,2008/2/4,9:13:41,B00003,1,2,F,20
27004,2008/2/5,9:13:44,B00004,1,3,F,20
27005,2008/2/6,9:13:47,B00005,3,4,F,30
27006,2008/2/7,9:13:50,B00006,1,1,M,30
27007,2008/2/8,9:13:53,B00007,1,2,F,20
19001,2008/2/9,9:13:56,C00001,2,1,M,20
19002,2008/2/10,9:13:59,C00002,5,1,M,60
19003,2008/2/11,9:14:02,C00003,3,2,M,20
19004,2008/2/12,9:14:05,C00004,1,1,F,30
19005,2008/2/13,9:14:08,C00005,1,1,F,20
19006,2008/2/14,9:14:11,D00001,4,3,F,50
19007,2008/2/15,9:14:14,D00002,1,1,M,60
0,2008/2/16,9:14:17,D00003,1,1,F,20
27001,2008/2/17,9:14:20,D00004,2,5,M,20
27002,2008/2/18,9:14:23,D00005,1,1,M,30
27003,2008/2/19,9:14:26,D00006,1,1,M,20
27004,2008/2/20,9:14:29,D00007,2,1,F,60
27005,2008/2/21,9:14:32,E00001,1,1,F,20
27006,2008/2/22,9:14:35,E00002,1,2,F,20
27007,2008/2/23,9:14:38,E00003,1,3,M,40
19001,2008/2/24,9:14:41,F00001,3,4,F,20
19002,2008/2/25,9:14:44,F00002,1,1,M,20
19003,2008/2/26,9:14:47,F00003,1,2,M,30
19004,2008/2/27,9:14:50,F00004,2,1,M,30
19005,2008/2/28,9:14:53,F00005,5,1,F,20
19006,2008/2/29,9:14:56,F00006,3,2,F,20
19007,2008/3/1,9:14:59,F00007,1,1,F,60
0,2008/3/2,9:15:02,G00001,1,1,M,20
27001,2008/3/3,9:15:05,G00002,4,3,F,30
27002,2008/3/4,9:15:08,G00003,1,1,M,20
27003,2008/3/5,9:15:11,G00004,1,1,M,50
27004,2008/3/6,9:15:14,H00001,2,5,M,60
27005,2008/3/7,9:15:17,H00002,1,1,F,20
27006,2008/3/8,9:15:20,H00003,1,1,F,20
27007,2008/3/9,9:15:23,H00004,2,1,F,30
19001,2008/3/10,9:15:26,I00001,1,1,M,20
19002,2008/3/11,9:15:29,I00002,1,2,F,60
19003,2008/3/12,9:15:32,I00003,1,3,M,20
19004,2008/3/13,9:15:35,I00004,3,4,M,20
19005,2008/3/14,9:15:38,J00001,1,1,M,40
19006,2008/3/15,9:15:41,J00002,1,2,F,20
19007,2008/3/16,9:15:44,A00001,2,1,F,20
0,2008/3/17,9:15:47,A00002,5,1,F,30
27001,2008/3/18,9:15:50,A00003,3,2,M,30
27002,2008/3/19,9:15:53,A00004,1,1,F,20
27003,2008/3/20,9:15:56,A00005,1,1,M,20
27004,2008/3/21,9:15:59,A00006,4,3,M,60
27005,2008/3/22,9:16:02,A00007,1,1,M,20
27006,2008/3/23,9:16:05,A00008,1,1,F,30
27007,2008/3/24,9:16:08,A00009,2,5,F,20
19001,2008/3/25,9:16:11,A00010,1,1,F,50
19002,2008/3/26,9:16:14,A00011,1,1,M,60
19003,2008/3/27,9:16:17,A00012,2,1,F,20
19004,2008/3/28,9:16:20,A00013,1,1,M,20
19005,2008/3/29,9:16:23,A00014,1,2,M,30
19006,2008/3/30,9:16:26,A00015,1,3,M,20
19007,2008/3/31,9:16:29,A00016,3,4,F,60
0,2008/4/1,9:16:32,A00017,1,1,F,20
27001,2008/4/2,9:16:35,A00018,1,2,F,20
27002,2008/4/3,9:16:38,A00019,2,1,M,40
27003,2008/4/4,9:16:41,A00020,5,1,F,20
27004,2008/4/5,9:16:44,A00021,3,2,M,20
27005,2008/4/6,9:16:47,A00001,1,1,M,30
27006,2008/4/7,9:16:50,A00002,1,1,M,30
27007,2008/4/8,9:16:53,A00003,4,3,F,20
19001,2008/4/9,9:16:56,A00004,1,1,F,20
19002,2008/4/10,9:16:59,A00005,1,1,F,60
19003,2008/4/11,9:17:02,A00006,2,5,M,20
19004,2008/4/12,9:17:05,A00007,1,1,F,30
19005,2008/4/13,9:17:08,A00008,1,1,M,20
19006,2008/4/14,9:17:11,A00009,2,1,M,50
19007,2008/4/15,9:17:14,A00010,1,1,M,60
0,2008/4/16,9:17:17,A00011,1,2,F,20
27001,2008/4/17,9:17:20,A00012,1,3,F,20
27002,2008/4/18,9:17:23,A00013,3,4,F,30
27003,2008/4/19,9:17:26,A00014,1,1,M,20
27004,2008/4/20,9:17:29,A00015,1,2,F,60
27005,2008/4/21,9:17:32,A00016,2,1,M,20
27006,2008/4/22,9:17:35,A00017,5,1,M,20
27007,2008/4/23,9:17:38,A00018,3,2,M,40
19001,2008/4/24,9:17:41,A00019,1,1,F,20
19002,2008/4/25,9:17:44,A00020,1,1,F,20
19003,2008/4/26,9:17:47,A00021,4,3,F,30
19004,2008/4/27,9:17:50,B00001,1,1,M,30
19005,2008/4/28,9:17:53,B00002,1,1,F,20
19006,2008/4/29,9:17:56,B00003,2,5,M,20
19007,2008/4/30,9:17:59,B00004,1,1,M,60
0,2008/5/1,9:18:02,B00005,1,1,M,20
27001,2008/5/2,9:18:05,B00006,2,1,F,30
27002,2008/5/3,9:18:08,B00007,1,1,F,20
27003,2008/5/4,9:18:11,C00001,1,2,F,50
27004,2008/5/5,9:18:14,C00002,1,3,M,60
27005,2008/5/6,9:18:17,C00003,3,4,F,20
27006,2008/5/7,9:18:20,C00004,1,1,M,20
27007,2008/5/8,9:18:23,C00005,1,2,M,30
19001,2008/5/9,9:18:26,D00001,2,1,M,20
19002,2008/5/10,9:18:29,D00002,5,1,F,60
19003,2008/5/11,9:18:32,D00003,3,2,F,20
19004,2008/5/12,9:18:35,D00004,1,1,F,20
19005,2008/5/13,9:18:38,D00005,1,1,M,40
19006,2008/5/14,9:18:41,D00006,4,3,F,20
19007,2008/5/15,9:18:44,D00007,1,1,M,20
0,2008/5/16,9:18:47,E00001,1,1,M,30
27001,2008/5/17,9:18:50,E00002,2,5,M,30
27002,2008/5/18,9:18:53,E00003,1,1,F,20
27003,2008/5/19,9:18:56,F00001,1,1,F,20
27004,2008/5/20,9:18:59,F00002,2,1,F,60
27005,2008/5/21,9:19:02,F00003,1,1,M,20
27006,2008/5/22,9:19:05,F00004,1,2,F,30
27007,2008/5/23,9:19:08,F00005,1,3,M,20
19001,2008/5/24,9:19:11,F00006,3,4,M,50
19002,2008/5/25,9:19:14,F00007,1,1,M,60
19003,2008/5/26,9:19:17,G00001,1,2,F,20
19004,2008/5/27,9:19:20,G00002,2,1,F,20
19005,2008/5/28,9:19:23,G00003,5,1,F,30
19006,2008/5/29,9:19:26,G00004,3,2,M,20
19007,2008/5/30,9:19:29,H00001,1,1,F,60
0,2008/5/31,9:19:32,H00002,1,1,M,20
27001,2008/6/1,9:19:35,H00003,4,3,M,20
27002,2008/6/2,9:19:38,H00004,1,1,M,40
27003,2008/6/3,9:19:41,I00001,1,1,F,20
27004,2008/6/4,9:19:44,I00002,2,5,F,20
27005,2008/6/5,9:19:47,I00003,1,1,F,30
27006,2008/6/6,9:19:50,I00004,1,1,M,30
27007,2008/6/7,9:19:53,J00001,2,1,F,20
19001,2008/6/8,9:19:56,J00002,1,1,M,20
19002,2008/6/9,9:19:59,A00001,1,2,M,60
19003,2008/6/10,9:20:02,A00002,1,3,M,20
19004,2008/6/11,9:20:05,A00003,3,4,F,30
19005,2008/6/12,9:20:08,A00004,1,1,F,20
19006,2008/6/13,9:20:11,A00005,1,2,F,50
19007,2008/6/14,9:20:14,A00006,2,1,M,60
0,2008/6/15,9:20:17,A00007,5,1,F,20
27001,2008/6/16,9:20:20,A00008,3,2,M,20
27002,2008/6/17,9:20:23,A00009,1,1,M,30
27003,2008/6/18,9:20:26,A00010,1,1,M,20
27004,2008/6/19,9:20:29,A00011,4,3,F,60
27005,2008/6/20,9:20:32,A00012,1,1,F,20
27006,2008/6/21,9:20:35,A00013,1,1,F,20
27007,2008/6/22,9:20:38,A00014,2,5,M,40
19001,2008/6/23,9:20:41,A00015,1,1,F,20
19002,2008/6/24,9:20:44,A00016,1,1,M,20
19003,2008/6/25,9:20:47,A00017,2,1,M,30
19004,2008/6/26,9:20:50,A00018,1,1,M,30
19005,2008/6/27,9:20:53,A00019,1,2,F,20
19006,2008/6/28,9:20:56,A00020,1,3,F,20
19007,2008/6/29,9:20:59,A00021,3,4,F,60
0,2008/6/30,9:21:02,A00001,1,1,M,20
27001,2008/7/1,9:21:05,A00002,1,2,F,30
27002,2008/7/2,9:21:08,A00003,2,1,M,20
27003,2008/7/3,9:21:11,A00004,5,1,M,50
27004,2008/7/4,9:21:14,A00005,3,2,M,60
27005,2008/7/5,9:21:17,A00006,1,1,F,20
27006,2008/7/6,9:21:20,A00007,1,1,F,20
27007,2008/7/7,9:21:23,A00008,4,3,F,30
19001,2008/7/8,9:21:26,A00009,1,1,M,20
19002,2008/7/9,9:21:29,A00010,1,1,F,60
19003,2008/7/10,9:21:32,A00011,2,5,M,20
19004,2008/7/11,9:21:35,A00012,1,1,M,20
19005,2008/7/12,9:21:38,A00013,1,1,M,40
19006,2008/7/13,9:21:41,A00014,2,1,F,20
19007,2008/7/14,9:21:44,A00015,1,1,F,20
0,2008/7/15,9:21:47,A00016,1,2,F,30
27001,2008/7/16,9:21:50,A00017,1,3,M,30
27002,2008/7/17,9:21:53,A00018,3,4,F,20
27003,2008/7/18,9:21:56,A00019,1,1,M,20
27004,2008/7/19,9:21:59,A00020,1,2,M,60
27005,2008/7/20,9:22:02,A00021,2,1,M,20
27006,2008/7/21,9:22:05,B00001,5,1,F,30
27007,2008/7/22,9:22:08,B00002,3,2,F,20
19001,2008/7/23,9:22:11,B00003,1,1,F,50
19002,2008/7/24,9:22:14,B00004,1,1,M,60
19003,2008/7/25,9:22:17,B00005,4,3,F,20
19004,2008/7/26,9:22:20,B00006,1,1,M,20
19005,2008/7/27,9:22:23,B00007,1,1,M,30
19006,2008/7/28,9:22:26,C00001,2,5,M,20
19007,2008/7/29,9:22:29,C00002,1,1,F,60
0,2008/7/30,9:22:32,C00003,1,1,F,20
27001,2008/7/31,9:22:35,C00004,2,1,F,20
27002,2008/8/1,9:22:38,C00005,1,1,M,40
27003,2008/8/2,9:22:41,D00001,1,2,F,20
27004,2008/8/3,9:22:44,D00002,1,3,M,20
27005,2008/8/4,9:22:47,D00003,3,4,M,30
27006,2008/8/5,9:22:50,D00004,1,1,M,30
27007,2008/8/6,9:22:53,D00005,1,2,F,20
19001,2008/8/7,9:22:56,D00006,2,1,F,20
19002,2008/8/8,9:22:59,D00007,5,1,F,60
19003,2008/8/9,9:23:02,E00001,3,2,M,20
19004,2008/8/10,9:23:05,E00002,1,1,F,30
19005,2008/8/11,9:23:08,E00003,1,1,M,20
19006,2008/8/12,9:23:11,F00001,4,3,M,50
19007,2008/8/13,9:23:14,F00002,1,1,M,60
0,2008/8/14,9:23:17,F00003,1,1,F,20
27001,2008/8/15,9:23:20,F00004,2,5,F,20
27002,2008/8/16,9:23:23,F00005,1,1,F,30
27003,2008/8/17,9:23:26,F00006,1,1,M,20
27004,2008/8/18,9:23:29,F00007,2,1,F,60
27005,2008/8/19,9:23:32,G00001,1,1,M,20
27006,2008/8/20,9:23:35,G00002,1,2,M,20
27007,2008/8/21,9:23:38,G00003,1,3,M,40
19001,2008/8/22,9:23:41,G00004,3,4,F,20
19002,2008/8/23,9:23:44,H00001,1,1,F,20
19003,2008/8/24,9:23:47,H00002,1,2,F,30
19004,2008/8/25,9:23:50,H00003,2,1,M,30
19005,2008/8/26,9:23:53,H00004,5,1,F,20
19006,2008/8/27,9:23:56,I00001,3,2,M,20
19007,2008/8/28,9:23:59,I00002,1,1,M,60
0,2008/8/29,9:24:02,I00003,1,1,M,20
27001,2008/8/30,9:24:05,I00004,4,3,F,30
27002,2008/8/31,9:24:08,J00001,1,1,F,20
27003,2008/9/1,9:24:11,J00002,1,1,F,50
27004,2008/9/2,9:24:14,A00001,2,5,M,60
27005,2008/9/3,9:24:17,A00002,1,1,F,20
27006,2008/9/4,9:24:20,A00003,1,1,M,20
27007,2008/9/5,9:24:23,A00004,2,1,M,30
19001,2008/9/6,9:24:26,A00005,1,1,M,20
